Date,Open,High,Low,Close,Adj Close,Volume
2021-04-26 09:30:00-04:00,261.6600036621094,262.43499755859375,260.1700134277344,261.0242004394531,261.0242004394531,4978463
2021-04-26 10:30:00-04:00,261.0201110839844,261.6000061035156,260.4200134277344,261.2749938964844,261.2749938964844,2348848
2021-04-26 11:30:00-04:00,261.2699890136719,261.45001220703125,260.8699951171875,261.1400146484375,261.1400146484375,1845010
2021-04-26 12:30:00-04:00,261.1449890136719,261.45001220703125,261.05999755859375,261.2200012207031,261.2200012207031,1336815
2021-04-26 13:30:00-04:00,261.2200012207031,261.5682067871094,261.1000061035156,261.3599853515625,261.3599853515625,1438937
2021-04-26 14:30:00-04:00,261.3800048828125,262.0,261.30999755859375,261.3699951171875,261.3699951171875,2030402
2021-04-26 15:30:00-04:00,261.3800048828125,261.79998779296875,260.989990234375,261.5799865722656,261.5799865722656,2527805
2021-04-27 09:30:00-04:00,261.5849914550781,261.8800048828125,260.1199951171875,261.6000061035156,261.6000061035156,5538663
2021-04-27 10:30:00-04:00,261.6000061035156,261.70159912109375,260.43011474609375,260.8699951171875,260.8699951171875,3267014
2021-04-27 11:30:00-04:00,260.8800048828125,261.4700012207031,260.6000061035156,261.1199951171875,261.1199951171875,2133550
2021-04-27 12:30:00-04:00,261.12298583984375,261.6300048828125,261.0,261.17999267578125,261.17999267578125,2175478
2021-04-27 13:30:00-04:00,261.17999267578125,261.67999267578125,261.0299987792969,261.6549987792969,261.6549987792969,2205289
2021-04-27 14:30:00-04:00,261.6549987792969,262.3999938964844,261.5199890136719,262.07000732421875,262.07000732421875,3429465
2021-04-27 15:30:00-04:00,262.07501220703125,263.19000244140625,261.7099914550781,262.17999267578125,262.17999267578125,3778443
2021-04-28 09:30:00-04:00,256.1099853515625,256.5398864746094,253.10000610351562,253.9199981689453,253.9199981689453,16430240
2021-04-28 10:30:00-04:00,253.9199981689453,254.5500030517578,253.5399932861328,254.16000366210938,254.16000366210938,5424558
2021-04-28 11:30:00-04:00,254.16000366210938,254.24000549316406,252.9499969482422,253.8300018310547,253.8300018310547,5499325
2021-04-28 12:30:00-04:00,253.83009338378906,255.22999572753906,253.61000061035156,254.5019989013672,254.5019989013672,4084500
2021-04-28 13:30:00-04:00,254.5,254.94000244140625,254.0,254.22000122070312,254.22000122070312,3079661
2021-04-28 14:30:00-04:00,254.2050018310547,256.1600036621094,254.0500030517578,255.0800018310547,255.0800018310547,5226841
2021-04-28 15:30:00-04:00,255.07009887695312,255.0998992919922,245.85000610351562,254.80999755859375,254.80999755859375,3990845
2021-04-29 09:30:00-04:00,255.4600067138672,256.0899963378906,250.85000610351562,250.91000366210938,250.91000366210938,10777632
2021-04-29 10:30:00-04:00,250.9600067138672,251.39999389648438,249.0,249.1999969482422,249.1999969482422,8554417
2021-04-29 11:30:00-04:00,249.2100067138672,250.52000427246094,249.07000732421875,250.0399932861328,250.0399932861328,4647718
2021-04-29 12:30:00-04:00,250.0399932861328,251.69000244140625,249.85000610351562,251.3300018310547,251.3300018310547,3263841
2021-04-29 13:30:00-04:00,251.33999633789062,251.4499969482422,250.6999969482422,251.32000732421875,251.32000732421875,2605403
2021-04-29 14:30:00-04:00,251.30999755859375,252.85000610351562,251.19000244140625,252.53500366210938,252.53500366210938,4481288
2021-04-29 15:30:00-04:00,252.5399932861328,252.88499450683594,252.27000427246094,252.4600067138672,252.4600067138672,3332895
